"scrape_datetime","etf_ticker","etf_name","holdings_date","ticker","isin","security_name","security_type","shares","value","pct_assets"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","SAN","FR0000120578","SANOFI","Common Stock","137483.0","13026723.21","0.009"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","IBE","ES0144580Y14","IBERDROLA SA","Common Stock","1081649.0","12922641.23","0.0089"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","SAF","FR0000073272","SAFRAN SA","Common Stock","56730.0","12689174.07","0.0087"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","BA/","GB0002634946","BAE SYSTEMS PLC","Common Stock","749873.0","12663698.77","0.0087"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","1299","HK0000069689","AIA GROUP LTD","Common Stock","1725632.0","12660979.86","0.0087"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","ISP","IT0000072618","INTESA SANPAOLO SPA","Common Stock","3549993.0","12636915.75","0.0087"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","ITX","ES0148396007","INDITEX SA","Common Stock","253544.0","12623451.7","0.0087"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","UCG","IT0005239360","UNICREDIT SPA","Common Stock","341783.0","12578688.27","0.0087"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","VOLVB","SE0000115446","VOLVO AB SER B","Common Stock","415013.0","12179240.8","0.0084"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","8031","JP3893600001","MITSUI & CO LTD","Common Stock","270000.0","12112734.86","0.0083"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","HOLN","CH0012214059","HOLCIM LTD","Common Stock","135062.0","11851091.79","0.0082"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","9983","JP3802300008","FAST RETAILING CO LTD","Common Stock","39142.0","11824186.37","0.0081"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","RR/","GB00B63H8491","ROLLS-ROYCE HOLDINGS PLC","Common Stock","2307862.0","11764338.27","0.0081"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","GIVN","CH0010645932","GIVAUDAN AG","Common Stock","2521.0","11593903.74","0.008"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","7741","JP3837800006","HOYA CORP","Common Stock","86284.0","11202595.09","0.0077"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","MUV2","DE0008430026","MUNICH REINSURANCE (REG)","Common Stock","22510.0","11094768.41","0.0076"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","6902","JP3551500006","DENSO CORP","Common Stock","565900.0","10876561.62","0.0075"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","9434","JP3732000009","SOFTBANK CORP","Common Stock","803064.0","10780436.31","0.0074"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","ABBN","CH0012221716","ABB LTD (REG) (SWIT)","Common Stock","226115.0","10673798.99","0.0074"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","DBK","DE0005140008","DEUTSCHE BANK AG (GERW)","Common Stock","695977.0","10387830.87","0.0072"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","SGO","FR0000125007","ST GOBAIN CIE DE","Common Stock","136244.0","10362991.12","0.0071"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","AZN","GB0009895292","ASTRAZENECA PLC (UK)","Common Stock","78301.0","10188173.99","0.007"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","BTI","US1104481072","BRITISH AMERICAN TOB PLC ADR","American Deposit Receipt","327534.0","10183032.06","0.007"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","GMG","AU000000GMG2","GOODMAN GROUP STAPLED UNIT","Unit Stock","509162.0","10117998.53","0.007"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","6146","JP3548600000","DISCO CORP","Common Stock","29350.0","10017728.73","0.0069"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","UOB","SG1M31001969","UNITED OVERSEAS BANK (LOC)","Common Stock","441155.0","9534221.41","0.0066"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","FMG","AU000000FMG4","FORTESCUE LTD","Common Stock","591829.0","9487465.71","0.0065"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","6723","JP3164720009","RENESAS ELECTRONICS CORP","Common Stock","566100.0","9434062.03","0.0065"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","PUB","FR0000130577","PUBLICIS GROUPE SA","Common Stock","87802.0","9418446.07","0.0065"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024",".CFTAX","US31635A1051","CASH CF","Central Fund","9289197.0","9291054.93","0.0064"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","ROG","CH0012032048","ROCHE HLDGS AG (GENUSSCHEINE)","Common Stock","35708.0","9207900.25","0.0063"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","OCBC","SG1S04926220","OVERSEA-CHINESE BKG CORP LTD","Common Stock","912800.0","9095007.64","0.0063"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","TSCO","GB00BLGZ9862","TESCO PLC","Common Stock","2475779.0","9061290.66","0.0062"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","NN","NL0010773842","NN GROUP NV","Common Stock","201816.0","9050233.06","0.0062"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","BHP","AU000000BHP4","BHP GROUP LIMITED","Common Stock","316565.0","9014241.41","0.0062"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","LR","FR0010307819","LEGRAND SA","Common Stock","84228.0","8974661.51","0.0062"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","6752","JP3866800000","PANASONIC HOLDINGS CORP","Common Stock","922200.0","8853144.45","0.0061"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","HEI","DE0006047004","HEIDELBERG MATERIALS AG","Common Stock","86752.0","8823178.08","0.0061"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","PHIA","NL0000009538","KONINKLIJKE PHILIPS NV","Common Stock","416673.0","8699270.72","0.006"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","NDA","FI4000297767","NORDEA BANK ABP","Common Stock","716355.0","8658957.11","0.006"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","8015","JP3635000007","TOYOTA TSUSHO CORP","Common Stock","129700.0","8595950.56","0.0059"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","LOGN","CH0025751329","LOGITECH INTL SA REG","Common Stock","94777.0","8510457.1","0.0059"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","8601","JP3502200003","DAIWA SECURITIES GROUP INC","Common Stock","1104248.0","8485770.99","0.0058"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","WIX","IL0011301780","WIX.COM LTD","Common Stock","60652.0","8280514.3","0.0057"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","AENA","ES0105046009","AENA SME SA","Common Stock","42784.0","8244840.88","0.0057"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","MQG","AU000000MQG1","MACQUARIE GROUP LTD","Common Stock","62934.0","8112147.92","0.0056"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","2388","HK2388011192","BANK OF CHINA HONG KONG LTD","Common Stock","3011000.0","8082343.24","0.0056"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","ALC","CH0432492467","ALCON INC","Common Stock","93976.0","7949740.1","0.0055"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","4755","JP3967200001","RAKUTEN GROUP INC","Common Stock","1408300.0","7935425.39","0.0055"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","AGS","BE0974264930","AGEAS (BELG)","Common Stock","179954.0","7909512.75","0.0055"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","CCH","CH0198251305","COCA COLA HBC AG","Common Stock","248519.0","7752082.54","0.0053"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","9503","JP3228600007","KANSAI ELECTRIC POWER CO INC","Common Stock","544800.0","7726891.34","0.0053"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","6988","JP3684000007","NITTO DENKO CORP (NITTO ELECTR","Common Stock","80100.0","7615299.73","0.0052"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","GSK","US37733W2044","GSK PLC SPONS ADR","American Deposit Receipt","176742.0","7479721.44","0.0052"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","CABK","ES0140609019","CAIXABANK SA","Common Stock","1471487.0","7463748.17","0.0051"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","PRX","NL0013654783","PROSUS NV","Common Stock","249486.0","7356067.51","0.0051"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","6841","JP3955000009","YOKOGAWA ELECTRIC","Common Stock","313600.0","7330531.2","0.0051"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","GSK","GB00BN7SWP63","GSK PLC","Common Stock","343840.0","7280352.88","0.005"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","VOW3","DE0007664039","VOLKSWAG PFD PERP","Preferred Stock","57077.0","7273690.13","0.005"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","KNEBV","FI0009013403","KONE OYJ B","Common Stock","153549.0","7229452.05","0.005"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","SGE","GB00B8C3BL03","SAGE GROUP PLC","Common Stock","463997.0","7210194.32","0.005"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","GMAB","DK0010272202","GENMAB AS","Common Stock","24260.0","7154736.34","0.0049"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","7267","JP3854600008","HONDA MOTOR CO LTD","Common Stock","568306.0","7020726.94","0.0048"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","4612","JP3749400002","NIPPON PAINT HOLDINGS CO LTD","Common Stock","961000.0","6993259.77","0.0048"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","MNDY","IL0011762130","MONDAY.COM LTD","Common Stock","30720.0","6856089.6","0.0047"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","DB1","DE0005810055","DEUTSCHE BOERSE AG","Common Stock","33973.0","6851435.46","0.0047"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","5411","JP3386030005","JFE HOLDINGS INC","Common Stock","403700.0","6798566.46","0.0047"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","9502","JP3526600006","CHUBU ELECTRIC POWER CO INC","Common Stock","511500.0","6783388.01","0.0047"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","ANZ","AU000000ANZ3","ANZ GROUP HOLDINGS LTD","Common Stock","359908.0","6771165.15","0.0047"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","WKL","NL0000395903","WOLTERS KLUWER NV","Common Stock","42352.0","6702766.85","0.0046"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","SHBA","SE0007100599","SVENSKA HANDELSBANKEN SER A","Common Stock","570628.0","6658484.27","0.0046"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","BXB","AU000000BXB1","BRAMBLES LTD","Common Stock","664714.0","6509024.07","0.0045"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","4689","JP3933800009","LY CORPORATION","Common Stock","2406722.0","6310098.57","0.0043"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","ALL","AU000000ALL7","ARISTOCRAT LEISURE LTD","Common Stock","215214.0","6247754.97","0.0043"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","7270","JP3814800003","SUBARU CORP","Common Stock","274358.0","6138665.92","0.0042"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","FRE","DE0005785604","FRESENIUS SE & CO KGAA","Common Stock","222881.0","6127217.11","0.0042"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","PSON","GB0006776081","PEARSON PLC","Common Stock","454385.0","5832482.94","0.004"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","8002","JP3877600001","MARUBENI CORP","Common Stock","342400.0","5788927.99","0.004"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","TLS","AU000000TLS2","TELSTRA GROUP LTD","Common Stock","2295727.0","5668804.25","0.0039"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","P911","DE000PAG9113","DR ING HC F PORSCHE AG PFD","Preferred Stock","55457.0","5614987.3","0.0039"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","QIA","NL0015001WM6","QIAGEN NV (GERW)","Common Stock","125514.0","5552854.7","0.0038"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","16","HK0016000132","SUN HUNG KAI PROPERTIES LTD","Common Stock","562000.0","5506247.32","0.0038"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","VOD","GB00BH4HKS39","VODAFONE GROUP PLC","Common Stock","6480410.0","5482295.67","0.0038"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","HSBC","US4042804066","HSBC HOLDINGS PLC SPON ADR","American Deposit Receipt","140219.0","5398431.5","0.0037"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","DNB","NO0010161896","DNB BANK ASA","Common Stock","270022.0","5381233.99","0.0037"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","8630","JP3165000005","SOMPO HOLDINGS INC","Common Stock","85200.0","5284167.41","0.0036"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","FGR","FR0000130452","EIFFAGE SA (FORM FOUGEROLLE)","Common Stock","45521.0","5134271.71","0.0035"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","STMPA","NL0000226223","STMICROELECTRONICS NV(SICOVAM)","Common Stock","115072.0","5001489.4","0.0034"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","9022","JP3566800003","CENTRAL JAPAN RAILWAY CO","Common Stock","186400.0","4937805.61","0.0034"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","4188","JP3897700005","MITSUBISHI CHEMICAL GROUP CORP","Common Stock","793600.0","4885674.79","0.0034"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","AD","NL0011794037","KONINKLIJKE AHOLD DELHAIZE NV","Common Stock","162010.0","4792690.79","0.0033"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","SOBI","SE0000872095","SWEDISH ORPHAN BIOVITRUM AB","Common Stock","187872.0","4753563.67","0.0033"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","6981","JP3914400001","MURATA MFG CO LTD","Common Stock","245600.0","4739135.1","0.0033"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","JM","BMG507361001","JARDINE MATHESON HLD (SG)","Common Stock","119500.0","4691570.0","0.0032"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","7261","JP3868400007","MAZDA MOTOR CORP","Common Stock","399100.0","4644726.78","0.0032"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","ULVR","GB00B10RZP78","UNILEVER PLC ORD","Common Stock","92594.0","4628104.96","0.0032"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","WDS","AU0000224040","WOODSIDE ENERGY GROUP LTD","Common Stock","229789.0","4540817.35","0.0031"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","6594","JP3734800000","NIDEC CORP","Common Stock","111900.0","4523167.31","0.0031"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","4578","JP3188220002","OTSUKA HOLDINGS CO LTD","Common Stock","99800.0","4184211.82","0.0029"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","LLOY","GB0008706128","LLOYDS BANKING GROUP PLC","Common Stock","6440849.0","4059581.6","0.0028"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","","","AUD SPOT CC","Currency Contract","6108068.0","3990095.82","0.0027"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","SAN","ES0113900J37","BANCO SANTANDER SA (SPAIN)","Common Stock","853856.0","3886553.9","0.0027"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","KESKOB","FI0009000202","KESKO OYJ SER B","Common Stock","206731.0","3861456.82","0.0027"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","EVO","SE0012673267","EVOLUTION AB","Common Stock","28952.0","3817016.76","0.0026"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","NVO","US6701002056","NOVO-NORDISK AS CL B ADR","American Deposit Receipt","28339.0","3722894.43","0.0026"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","UPM","FI0009005987","UPM KYMMENE CORP","Common Stock","113879.0","3714702.46","0.0026"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","CFR","CH0210483332","RICHEMONT CIE FINANCIERE SA A","Common Stock","23489.0","3698211.82","0.0025"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","CRH","IE0001827041","CRH PLC (UK)","Common Stock","43697.0","3693342.39","0.0025"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","6702","JP3818000006","FUJITSU LTD","Common Stock","21800.0","3661145.91","0.0025"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","AV/","GB00BPQY8M80","AVIVA PLC","Common Stock","597926.0","3654930.77","0.0025"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","DTG","DE000DTR0CK8","DAIMLER TRUCK HOLDING AG","Common Stock","70332.0","3640779.86","0.0025"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","ABBNY","US0003752047","ABB LTD SPON ADR","American Deposit Receipt","76330.0","3595143.0","0.0025"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","5401","JP3381000003","NIPPON STEEL CORP","Common Stock","146300.0","3568174.44","0.0025"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","SDR","GB00BP9LHF23","SCHRODERS PLC (NEW) ORD","Common Stock","735606.0","3560723.49","0.0025"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","BNP","FR0000131104","BNP PARIBAS (FRAN)","Common Stock","52743.0","3553253.71","0.0024"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","MPL","AU000000MPL3","MEDIBANK PRIVATE LIMITED","Common Stock","1429173.0","3491691.16","0.0024"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","8306","JP3902900004","MITSUBISHI UFJ FINL GRP INC","Common Stock","341600.0","3458223.15","0.0024"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","CBA","AU000000CBA7","COMMONWEALTH BK OF AUSTRALIA","Common Stock","45319.0","3427624.85","0.0024"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","DG","FR0000125486","VINCI SA","Common Stock","25506.0","3247068.26","0.0022"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","FDJ","FR0013451333","LA FRANCAISE DES JEUX SAEM","Common Stock","78619.0","3201819.15","0.0022"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","288","KYG960071028","WH GROUP LTD","Common Stock","4837455.0","3196794.51","0.0022"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","BMW","DE0005190003","BMW AG (BAYER MTR WKS) (GERW)","Common Stock","27191.0","3164939.73","0.0022"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","TM","US8923313071","TOYOTA MOTOR CORP ADR 2","American Deposit Receipt","12489.0","3051312.48","0.0021"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","BNZL","GB00B0744B38","BUNZL PLC","Common Stock","79286.0","3038014.21","0.0021"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","UL","US9047677045","UNILEVER PLC SPONS ADR","American Deposit Receipt","60878.0","3035377.08","0.0021"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","G24","DE000A12DM80","SCOUT24 SE","Common Stock","41387.0","3024757.14","0.0021"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","11","HK0011000095","HANG SENG BANK LTD","Common Stock","273100.0","3009097.13","0.0021"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","VOD","US92857W3088","VODAFONE GROUP PLC SPON ADR","American Deposit Receipt","353855.0","2997151.85","0.0021"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","6861","JP3236200006","KEYENCE CORP","Common Stock","6300.0","2976617.95","0.0021"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","GLEN","JE00B4T3BW64","GLENCORE PLC","Common Stock","555134.0","2956210.64","0.002"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","III","GB00B1YW4409","3I GROUP PLC","Common Stock","91385.0","2935449.57","0.002"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","BT/A","GB0030913577","BT GROUP PLC","Common Stock","2167482.0","2878686.19","0.002"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","7974","JP3756600007","NINTENDO CO LTD","Common Stock","51608.0","2858731.25","0.002"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","WRT1V","FI0009003727","WARTSILA","Common Stock","180901.0","2799114.46","0.0019"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","2502","JP3116000005","ASAHI GROUP HOLDINGS LTD","Common Stock","76100.0","2790106.37","0.0019"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","PST","IT0003796171","POSTE ITALIANE SPA","Common Stock","214398.0","2779270.86","0.0019"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","G","IT0000062072","ASSICURAZIONI GENERALI SPA","Common Stock","111380.0","2777535.41","0.0019"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","CCEP","GB00BDCPN049","COCA-COLA EUROPACIFIC PARTNERS","Common Stock","39104.0","2774428.8","0.0019"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","IHG","US45857P8068","INTERCONTINENTAL HL GR PLC ADR","American Deposit Receipt","25331.0","2646836.19","0.0018"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","3659","JP3758190007","NEXON CO LTD","Common Stock","153500.0","2635396.16","0.0018"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","WIL","SG1T56930848","WILMAR INTERNATIONAL LTD","Common Stock","1031600.0","2621571.71","0.0018"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","4528","JP3197600004","ONO PHARMACEUTICAL CO LTD","Common Stock","156400.0","2601743.05","0.0018"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","MT","LU1598757687","ARCELORMITTAL SA (NETH)","Common Stock","97324.0","2578768.82","0.0018"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","ALV","DE0008404005","ALLIANZ SE (REGD)","Common Stock","8661.0","2550863.09","0.0018"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","SNY","US80105N1054","SANOFI SPON ADR","American Deposit Receipt","53687.0","2549058.76","0.0018"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","GJF","NO0010582521","GJENSIDIGE FORSIKRING ASA","Common Stock","162443.0","2547413.21","0.0018"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","BATS","GB0002875804","BRITISH AMERICAN TOBACCO PLC","Common Stock","80076.0","2457072.66","0.0017"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","IHG","GB00BHJYC057","INTERCONTINENTAL HOTELS GP PLC","Common Stock","23838.0","2448481.83","0.0017"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","SIEGY","US8261975010","SIEMENS AG SPON ADR","American Deposit Receipt","25802.0","2430032.36","0.0017"
"2024-03-21 10:10:23.237274","FENI","Fidelity Enhanced International ETF","03-19-2024","INDUA","SE0000190126","INDUSTRIVARDEN AB SER A","Common Stock","67437.0","2379772.03","0.0016"
